frequency_ghz,transfer_real,transfer_imaginary,transfer_magnitude_db
7.517395019778916776e+02,2.719726657175733364e-01,-1.023935096529039690e+00,5.015238354010512767e-01
7.518432617435200882e+02,2.710585700792007557e-01,-1.025107923643416186e+00,5.088955128345680201e-01
7.519470215091486125e+02,2.684363533093558907e-01,-1.028006020862603620e+00,5.263795114378179152e-01
7.520507812747770231e+02,2.680427441776117581e-01,-1.029246810105933330e+00,5.353782574885783685e-01
7.521545410404054337e+02,2.660216319500824933e-01,-1.031564487885940462e+00,5.495484127509828731e-01
7.522583008060338443e+02,2.643042671884318073e-01,-1.033182742311917313e+00,5.588394591608735196e-01
7.523620605716622549e+02,2.628559140307476505e-01,-1.034505826410550000e+00,5.663639588514464140e-01
7.524658203372906655e+02,2.618503209169580903e-01,-1.036690661569471317e+00,5.815758941699121776e-01
7.525695801029190761e+02,2.612282368664100018e-01,-1.039024550174881156e+00,5.987083939176088832e-01
7.526733398685474867e+02,2.587253145033612811e-01,-1.040078850759444951e+00,6.020768124892492690e-01
7.527770996341758973e+02,2.571071932759088630e-01,-1.043509594093974924e+00,6.258814394682847837e-01
7.528808593998043079e+02,2.565994552603967915e-01,-1.045311079904302165e+00,6.390298611133381490e-01
7.529846191654327185e+02,2.550036528240884337e-01,-1.047126449417714822e+00,6.501946242018047384e-01
7.530883789310611292e+02,2.525597039933266119e-01,-1.048935819166468386e+00,6.597266370988325024e-01
7.531921386966895398e+02,2.495114190020470413e-01,-1.052250144951196287e+00,6.799514446605892104e-01
7.532958984623179504e+02,2.497680064790509802e-01,-1.052864386858205492e+00,6.852257821247735858e-01
7.533996582279463610e+02,2.483853796061687158e-01,-1.055233007864792905e+00,7.011621649879202778e-01
7.535034179935748853e+02,2.471397050592299138e-01,-1.057232778849692911e+00,7.144719434976638528e-01
7.536071777592032959e+02,2.463822307018215252e-01,-1.058485831571935654e+00,7.228536755998291596e-01
7.537109375248317065e+02,2.446400764423320717e-01,-1.061569407679107568e+00,7.436962392872361605e-01
7.538146972904601171e+02,2.427266676333242057e-01,-1.063679059166018348e+00,7.566715166547066662e-01
7.539184570560885277e+02,2.407169114411153721e-01,-1.064827662784755269e+00,7.620432229673792524e-01
7.540222168217169383e+02,2.388724890769395592e-01,-1.067244105450366076e+00,7.775661442290487946e-01
7.541259765873453489e+02,2.375308500011251711e-01,-1.068557462160323990e+00,7.854234702517736144e-01
7.542297363529737595e+02,2.359135136327075999e-01,-1.069464812862753078e+00,7.896772764881960782e-01
7.543334961186021701e+02,2.345892716690868851e-01,-1.073048479758724305e+00,8.151478724408447452e-01
7.544372558842305807e+02,2.339945829316630033e-01,-1.076435256621460335e+00,8.402772924547718958e-01
7.545410156498589913e+02,2.323563578025529819e-01,-1.079643820184231329e+00,8.622462852313954595e-01
7.546447754154874019e+02,2.303647054495712165e-01,-1.080878390059969663e+00,8.684582309446906567e-01
7.547485351811158125e+02,2.285682225117712241e-01,-1.081804013753073113e+00,8.726426997241825134e-01
7.548522949467442231e+02,2.277803490395525765e-01,-1.084131659445909168e+00,8.892431495577375333e-01
7.549560547123726337e+02,2.256778287999688104e-01,-1.086673091058262264e+00,9.053628242783720026e-01
7.550598144780010443e+02,2.248594616528963031e-01,-1.089101678158624242e+00,9.226585076063229529e-01
7.551635742436295686e+02,2.221432768684128700e-01,-1.090822304176525481e+00,9.315575065257065690e-01
7.552673340092579792e+02,2.217155435173563116e-01,-1.093111226238720146e+00,9.483781293674286017e-01
7.553710937748863898e+02,2.192628319717943863e-01,-1.096057400522169267e+00,9.670776352667930231e-01
7.554748535405148004e+02,2.186344772025860805e-01,-1.097550409898446100e+00,9.774927887183459951e-01
7.555786133061432110e+02,2.166465048089339929e-01,-1.099347084120540829e+00,9.881661998913389144e-01
7.556823730717716217e+02,2.143834239067875791e-01,-1.101667399308996043e+00,1.002434475258161539e+00
7.557861328374000323e+02,2.133969957661936423e-01,-1.103871956381729635e+00,1.017716651367138070e+00
7.558898926030284429e+02,2.112924432420971443e-01,-1.106695800970977306e+00,1.036053680716686021e+00
7.559936523686568535e+02,2.087019180703189591e-01,-1.110056860359488029e+00,1.057767168041822803e+00
7.560974121342852641e+02,2.080140668836305551e-01,-1.110189179049697161e+00,1.057791478524199302e+00
7.562011718999136747e+02,2.065891062565569924e-01,-1.110761576165592235e+00,1.060107273018133567e+00
7.563049316655420853e+02,2.044988395511357360e-01,-1.113706292156016575e+00,1.079427254185104879e+00
7.564086914311704959e+02,2.033391511604689394e-01,-1.115861567929446796e+00,1.094077141569076650e+00
7.565124511967989065e+02,2.010923127314650782e-01,-1.119633713033910460e+00,1.119402401557231919e+00
7.566162109624273171e+02,1.995331169625496059e-01,-1.122347118897818463e+00,1.137684367426190057e+00
7.567199707280558414e+02,1.984228136353128613e-01,-1.124943568488981915e+00,1.155671283993546128e+00
7.568237304936842520e+02,1.968390827822718847e-01,-1.125344305086896091e+00,1.156589068553564692e+00
7.569274902593126626e+02,1.937026756943973915e-01,-1.128009542251324548e+00,1.172468465026770490e+00
7.570312500249410732e+02,1.926967959487182469e-01,-1.130762326098043502e+00,1.191751918766469132e+00
7.571350097905694838e+02,1.920635768035390267e-01,-1.134148179925489330e+00,1.216190957581726018e+00
7.572387695561978944e+02,1.906586899669959478e-01,-1.135891155889045878e+00,1.227398142445054408e+00
7.573425293218263050e+02,1.884366236209563950e-01,-1.137902284979412038e+00,1.239593755035452327e+00
7.574462890874547156e+02,1.875347802709101119e-01,-1.140673949044022972e+00,1.259060327363286325e+00
7.575500488530831262e+02,1.849925192238057181e-01,-1.142032774262485839e+00,1.266057503513008387e+00
7.576538086187115368e+02,1.822000899840802990e-01,-1.143613856986493760e+00,1.274448172008886049e+00
7.577575683843399474e+02,1.807776618246898226e-01,-1.147302328083952938e+00,1.300065394820343112e+00
7.578613281499683580e+02,1.781513628376012737e-01,-1.150015874038595065e+00,1.317066749973093476e+00
7.579650879155967687e+02,1.773376014099243281e-01,-1.153109209424448167e+00,1.338930568170484614e+00
7.580688476812251793e+02,1.762951449654426295e-01,-1.154480678628241552e+00,1.347843174602653793e+00
7.581726074468535899e+02,1.747436496046432253e-01,-1.156316899936743470e+00,1.359603992475109324e+00
7.582763672124820005e+02,1.731233959838849867e-01,-1.159249816269225963e+00,1.379335795252181640e+00
7.583801269781105248e+02,1.705757005709770402e-01,-1.160559975859245530e+00,1.386170221850131501e+00
7.584838867437389354e+02,1.695344462282639963e-01,-1.161860694404049266e+00,1.394578688396242327e+00
7.585876465093673460e+02,1.676803867213813304e-01,-1.164662870151278673e+00,1.413106242308741711e+00
7.586914062749957566e+02,1.651351562969973208e-01,-1.168087811425992495e+00,1.435452387377582406e+00
7.587951660406241672e+02,1.636872834604910787e-01,-1.169649497293011819e+00,1.445348152465348868e+00
7.588989258062525778e+02,1.607796930670904456e-01,-1.171937339087607555e+00,1.459068727485371975e+00
7.590026855718809884e+02,1.583263448605592150e-01,-1.174494275746342575e+00,1.475229912976578017e+00
7.591064453375093990e+02,1.563544242623244040e-01,-1.177352553241384880e+00,1.494056469198628001e+00
7.592102051031378096e+02,1.558532506064634060e-01,-1.178844142605979917e+00,1.504382750030794469e+00
7.593139648687662202e+02,1.537105402890813211e-01,-1.180557855131948886e+00,1.514752020018025336e+00
7.594177246343946308e+02,1.523259878121267785e-01,-1.183986309456909858e+00,1.538230282556466433e+00
7.595214844000230414e+02,1.500297150283457226e-01,-1.187333600454322902e+00,1.560248936149303489e+00
7.596252441656514520e+02,1.481411933319031760e-01,-1.188572548611380508e+00,1.567461190128695669e+00
7.597290039312798626e+02,1.471043063613699242e-01,-1.190574382649191909e+00,1.580930969925144591e+00
7.598327636969082732e+02,1.437330828107950820e-01,-1.193052563185430959e+00,1.595773038817369649e+00
7.599365234625369112e+02,1.421713198454942206e-01,-1.195650110624612683e+00,1.613056603956751545e+00
7.600402832281653218e+02,1.412115626821582037e-01,-1.196917286957879023e+00,1.621315981587465371e+00
7.601440429937937324e+02,1.389727569982509292e-01,-1.200446800727465568e+00,1.644676456346758187e+00
7.602478027594221430e+02,1.364794043212358143e-01,-1.202336824158455109e+00,1.656124050774469891e+00
7.603515625250505536e+02,1.345644679726835380e-01,-1.204725414967678709e+00,1.671609964972480045e+00
7.604553222906789642e+02,1.337666456479828792e-01,-1.206851659065901528e+00,1.686107396136288017e+00
7.605590820563073748e+02,1.316724253170620806e-01,-1.208983587558118966e+00,1.699619906371124145e+00
7.606628418219357854e+02,1.285366580710995410e-01,-1.212270976355319219e+00,1.720546365346894202e+00
7.607666015875641961e+02,1.254947279409671657e-01,-1.213959617305137684e+00,1.730250188054100136e+00
7.608703613531926067e+02,1.232643544745379710e-01,-1.217472325715349690e+00,1.753473895944629213e+00
7.609741211188210173e+02,1.231772910545658600e-01,-1.219738829505156108e+00,1.769403304412487721e+00
7.610778808844494279e+02,1.218614855217478726e-01,-1.221725695432383851e+00,1.782469196684934420e+00
7.611816406500778385e+02,1.196203764216916127e-01,-1.224789991295165636e+00,1.802462094760320932e+00
7.612854004157062491e+02,1.177050255057875000e-01,-1.226385713999436744e+00,1.812364064558150467e+00
7.613891601813347734e+02,1.151797108052748375e-01,-1.227702952804491598e+00,1.819923957685952720e+00
7.614929199469631840e+02,1.127442630164621346e-01,-1.231185515912125217e+00,1.842736951286383817e+00
7.615966797125915946e+02,1.101243599443064713e-01,-1.235475863509802652e+00,1.871053999481479213e+00
7.617004394782200052e+02,1.086064714656230501e-01,-1.236796436989814341e+00,1.879324827116029883e+00
7.618041992438484158e+02,1.069528179292735942e-01,-1.237905717121862148e+00,1.886049529649532985e+00
7.619079590094768264e+02,1.035993404435536086e-01,-1.240436330533157161e+00,1.901677878864043159e+00
7.620117187751052370e+02,1.011102572810756856e-01,-1.243004225253288686e+00,1.918093658106549748e+00
7.621154785407336476e+02,1.000207603294253067e-01,-1.245019659583376015e+00,1.931463418340799487e+00
7.622192383063620582e+02,9.907033453166387560e-02,-1.247199490606887062e+00,1.946035505577584646e+00
7.623229980719904688e+02,9.593287241167577917e-02,-1.249067796392212992e+00,1.957263083171065787e+00
7.624267578376188794e+02,9.365519245720087260e-02,-1.251256117739289575e+00,1.971187132277171017e+00
7.625305176032472900e+02,9.228260036791775811e-02,-1.253863984824601374e+00,1.988469725209085048e+00
7.626342773688757006e+02,9.031299652780311327e-02,-1.256412284594696116e+00,2.005025583965053482e+00
7.627380371345041112e+02,8.745105147051511485e-02,-1.260392829795342839e+00,2.030975833120955087e+00
7.628417969001325218e+02,8.516015356127237812e-02,-1.262217497977028646e+00,2.042408256408839495e+00
7.629455566657609324e+02,8.235736063785495387e-02,-1.263048890760503973e+00,2.046829071973629510e+00
7.630493164313894567e+02,8.071922254530967955e-02,-1.265453648253725971e+00,2.062559368132566462e+00
7.631530761970178673e+02,7.924516584699359267e-02,-1.268371960818889033e+00,2.081852265164235050e+00
7.632568359626462779e+02,7.704390142732069069e-02,-1.270879694123748127e+00,2.098020257827269752e+00
7.633605957282746886e+02,7.437931715661638687e-02,-1.272047831529373063e+00,2.104891986723474773e+00
7.634643554939030992e+02,7.125940480937621724e-02,-1.275083828141434061e+00,2.124317721957195815e+00
7.635681152595315098e+02,6.976675547199331917e-02,-1.277405491476107269e+00,2.139510887713760745e+00
7.636718750251599204e+02,6.770209396348890463e-02,-1.280189761198729403e+00,2.157616218253744833e+00
7.637756347907883310e+02,6.547157703287360964e-02,-1.282488619280333753e+00,2.172374018598161705e+00
7.638793945564167416e+02,6.489334393444930182e-02,-1.284424081192354183e+00,2.185240481022732162e+00
7.639831543220451522e+02,6.165943030851126633e-02,-1.287580810684999078e+00,2.205437936410849620e+00
7.640869140876735628e+02,5.957491072180979425e-02,-1.289029541898586873e+00,2.214524044878285913e+00
7.641906738533019734e+02,5.639917575571027492e-02,-1.290828685898063100e+00,2.225654985451934742e+00
7.642944336189303840e+02,5.454948259143622968e-02,-1.292591803420112706e+00,2.236955761253780484e+00
7.643981933845587946e+02,5.250452983680529984e-02,-1.294205816527081110e+00,2.247208850853971818e+00
7.645019531501872052e+02,4.874238118877514958e-02,-1.296470624702930063e+00,2.261387929809113295e+00
7.646057129158157295e+02,4.752018451033192259e-02,-1.300230848941189343e+00,2.286206401507130170e+00
7.647094726814441401e+02,4.450209656327969165e-02,-1.302223397572888297e+00,2.298778867009372284e+00
7.648132324470725507e+02,4.237504845264458697e-02,-1.304878007307454624e+00,2.315975810616729191e+00
7.649169922127009613e+02,3.970849342124108117e-02,-1.307830875168958906e+00,2.335033449440957920e+00
7.650207519783293719e+02,3.787905176408938590e-02,-1.308381179044395992e+00,2.338324344673114563e+00
7.651245117439577825e+02,3.452658712925130852e-02,-1.310474961370406977e+00,2.351588135203066532e+00
7.652282715095861931e+02,3.234767219859492615e-02,-1.312509873709786223e+00,2.364688724786915053e+00
7.653320312752146037e+02,3.048101437414465348e-02,-1.313772596081246080e+00,2.372741120186984354e+00
7.654357910408430143e+02,2.683134390799721963e-02,-1.317823469374581613e+00,2.398944721899418653e+00
7.655395508064714249e+02,2.567870479874615613e-02,-1.320655702791436514e+00,2.417433828223950254e+00
7.656433105720998356e+02,2.331845545471035105e-02,-1.320971771120246885e+00,2.419223836356613866e+00
7.657470703377282462e+02,1.989539297776381221e-02,-1.324032828185320643e+00,2.438955552668237825e+00
7.658508301033566568e+02,1.688357915796579595e-02,-1.326952249765864122e+00,2.457808921987137296e+00
7.659545898689850674e+02,1.490747653709891506e-02,-1.329657326525850669e+00,2.475340483952163773e+00
7.660583496346134780e+02,1.221568249367165765e-02,-1.330985876642328591e+00,2.483834751447212330e+00
7.661621094002418886e+02,9.820148048233464863e-03,-1.332990441041163932e+00,2.496776398692210019e+00
7.662658691658704129e+02,7.201361932520198954e-03,-1.335259204365893737e+00,2.511437928788480267e+00
7.663696289314988235e+02,4.400827702213493467e-03,-1.338532151986880914e+00,2.532623096322903056e+00
7.664733886971272341e+02,1.964623083372008493e-03,-1.340932869714126729e+00,2.548150054052042535e+00
7.665771484627556447e+02,-6.587547590832599012e-04,-1.342150243173833246e+00,2.556023734416786652e+00
7.666809082283840553e+02,-1.654171101070410791e-03,-1.345103543619181385e+00,2.575120904461873472e+00
7.667846679940124659e+02,-4.760751678227422706e-03,-1.348199232157045957e+00,2.595135662410668509e+00
7.668884277596408765e+02,-7.358321654745396054e-03,-1.350841227698924119e+00,2.612214999393893677e+00
7.669921875252692871e+02,-1.013743748080769315e-02,-1.352082935951971043e+00,2.620310766061519470e+00
7.670959472908976977e+02,-1.262155714142234979e-02,-1.353160132194633158e+00,2.627361702907824892e+00
7.671997070565261083e+02,-1.474592081918541485e-02,-1.354809852078825205e+00,2.638081375824691932e+00
7.673034668221545189e+02,-1.687806856995778884e-02,-1.358782235032484742e+00,2.663667237393588572e+00
7.674072265877829295e+02,-1.917040715924007294e-02,-1.361437653192862474e+00,2.680816164222121323e+00
7.675109863534113401e+02,-2.274491002388093902e-02,-1.362407565887297167e+00,2.687351193286069417e+00
7.676147461190397507e+02,-2.627320404531829565e-02,-1.363986696580635982e+00,2.697813742452653152e+00
7.677185058846681613e+02,-2.922941867483082323e-02,-1.367562442247842291e+00,2.720926797957128329e+00
7.678222656502966856e+02,-3.045548026652084017e-02,-1.368873904419664056e+00,2.729418107577781694e+00
7.679260254159250962e+02,-3.516451962874798942e-02,-1.371596292069445111e+00,2.747379682543454216e+00
7.680297851815535068e+02,-3.662353075371317657e-02,-1.372630611539945811e+00,2.754164200710367716e+00
7.681335449471819175e+02,-3.855001984441503576e-02,-1.374309241743143728e+00,2.765105150288365010e+00
7.682373047128103281e+02,-4.185444495690172212e-02,-1.375438776885401282e+00,2.772844889828678383e+00
7.683410644784387387e+02,-4.562257435564590763e-02,-1.377509913156516275e+00,2.786655857175460049e+00
7.684448242440671493e+02,-4.660092747070378183e-02,-1.380132876357769156e+00,2.803366648673488726e+00
